"","par","est","sd","lwr","upr","model","year","Ecov"
"993","log_SSB",102889.879384239,0.372685458532425,49560.5812740036,213603.77557267,"fit3",1974,"noise2"
"994","log_SSB",111379.891909445,0.286944557784792,63467.9766796112,195460.466376343,"fit3",1975,"noise2"
"995","log_SSB",144582.66371065,0.219174841957256,94091.5948325482,222168.055317474,"fit3",1976,"noise2"
"996","log_SSB",160905.708930449,0.217751860386603,105006.77671781,246561.67892847,"fit3",1977,"noise2"
"997","log_SSB",150526.006951011,0.249090816951886,92380.6805376195,245268.584694925,"fit3",1978,"noise2"
"998","log_SSB",158696.451829323,0.259815593918348,95369.1075210733,264074.651402726,"fit3",1979,"noise2"
"999","log_SSB",212422.683639,0.250380133331692,130038.819722443,346999.431559797,"fit3",1980,"noise2"
"1000","log_SSB",235377.808137631,0.238970336235884,147349.904102285,375994.222060822,"fit3",1981,"noise2"
"1001","log_SSB",385906.774276822,0.225875238021163,247864.03661119,600829.553447283,"fit3",1982,"noise2"
"1002","log_SSB",542126.997459855,0.225913806876722,348176.392087123,844117.20051742,"fit3",1983,"noise2"
"1003","log_SSB",606097.674232925,0.242473287066986,376829.755688024,974855.051029176,"fit3",1984,"noise2"
"1004","log_SSB",563546.012080551,0.274287143457791,329193.651194828,964733.391969141,"fit3",1985,"noise2"
"1005","log_SSB",526552.227195525,0.3041667443232,290087.820002821,955770.042195746,"fit3",1986,"noise2"
"1006","log_SSB",511166.209250059,0.299954987993304,283945.7002479,920214.29889924,"fit3",1987,"noise2"
"1007","log_SSB",511886.548646577,0.292301065513498,288643.663018003,907790.027141394,"fit3",1988,"noise2"
"1008","log_SSB",530925.078477783,0.270550735766479,312417.824825969,902257.862891342,"fit3",1989,"noise2"
"1009","log_SSB",545050.271030195,0.26634104712,323386.945036771,918651.177821386,"fit3",1990,"noise2"
"1010","log_SSB",543026.201597153,0.26937028660494,320278.782048391,920689.949346935,"fit3",1991,"noise2"
"1011","log_SSB",500779.769027501,0.265913605518897,297369.583726627,843328.944152475,"fit3",1992,"noise2"
"1012","log_SSB",537551.29539444,0.253228868227728,327240.576063491,883024.344524367,"fit3",1993,"noise2"
"1013","log_SSB",624049.228084685,0.244595597738276,386380.210070075,1007912.48858854,"fit3",1994,"noise2"
"1014","log_SSB",519373.291867629,0.245144405125101,321224.367369413,839751.412741368,"fit3",1995,"noise2"
"1015","log_SSB",480372.63082248,0.242737386021634,298508.031998112,773037.371553107,"fit3",1996,"noise2"
"1016","log_SSB",429286.589367651,0.24417399148202,266012.609838921,692775.338441669,"fit3",1997,"noise2"
"1017","log_SSB",338867.922392801,0.254697513717656,205696.811357254,558255.949954294,"fit3",1998,"noise2"
"1018","log_SSB",320711.405102592,0.258932376881158,193066.407595989,532748.32553012,"fit3",1999,"noise2"
"1019","log_SSB",307755.830606502,0.263853990679888,183488.66400948,516182.576093118,"fit3",2000,"noise2"
"1020","log_SSB",293708.585104472,0.274468086599757,171508.121111532,502977.540684344,"fit3",2001,"noise2"
"1021","log_SSB",257701.815780425,0.282306377570958,148188.137188439,448148.057709099,"fit3",2002,"noise2"
"1022","log_SSB",241462.84345423,0.276414679080861,140462.820773241,415087.098835405,"fit3",2003,"noise2"
"1023","log_SSB",265542.958054384,0.252188229740741,161982.401705386,435313.107040615,"fit3",2004,"noise2"
"1024","log_SSB",324202.700152319,0.252375374745021,197692.581101201,531670.891242241,"fit3",2005,"noise2"
"1025","log_SSB",361854.282294249,0.260361574316903,217224.832150657,602778.790612083,"fit3",2006,"noise2"
"1026","log_SSB",335600.157353303,0.271816170850633,196991.533094237,571737.596263504,"fit3",2007,"noise2"
"1027","log_SSB",342217.304191134,0.274737233799766,199728.900476085,586358.223615564,"fit3",2008,"noise2"
"1028","log_SSB",328493.385543161,0.26994281321667,193529.274123005,557579.233604849,"fit3",2009,"noise2"
"1029","log_SSB",410563.979036637,0.250092954410534,251476.509217955,670292.352182693,"fit3",2010,"noise2"
"1030","log_SSB",446990.718422485,0.239094190766368,279754.719184058,714199.577896648,"fit3",2011,"noise2"
"1031","log_SSB",453282.936790721,0.237850587856979,284385.116289739,722490.06370744,"fit3",2012,"noise2"
"1032","log_SSB",474862.314765462,0.246769005555051,292761.313541964,770232.293523614,"fit3",2013,"noise2"
"1033","log_SSB",350240.832224964,0.256757690670896,211743.563465498,579326.41989197,"fit3",2014,"noise2"
"1034","log_SSB",306586.224351333,0.272305776065093,179788.240015822,522810.129036994,"fit3",2015,"noise2"
"1035","log_SSB",276087.644042102,0.229398475079182,176107.98447195,432827.548513902,"fit3",2016,"noise2"
"1036","log_SSB",343277.256342363,0.213894762067509,225722.126613095,522054.600893983,"fit3",2017,"noise2"
"1037","log_SSB",314235.77171135,0.228395725518768,200835.857976675,491665.787264422,"fit3",2018,"noise2"
"1038","log_SSB",235074.817588362,0.258020589893489,141766.803671179,389796.260007207,"fit3",2019,"noise2"
"1039","log_SSB",161506.383238864,0.302874295089687,89202.6768089539,292416.245341647,"fit3",2020,"noise2"
"1040","log_SSB",182994.71520681,0.299911518936168,101659.673126974,329403.634337835,"fit3",2021,"noise2"
